YEAR,LATITUDE,LONGITUDE,GENERAL_CAUSE,START_DATE,FUEL_TYPE
2006,56.108333,-112.807167,Lightning,2006-06-28 06:00:00,C2
2006,52.765005,-115.738694,Lightning,2006-07-04 17:00:00,O1b
2006,52.765021,-115.931474,Lightning,2006-07-05 05:47:00,S1
2006,52.775958,-115.901321,Lightning,2006-07-04 15:20:00,C3
2006,54.506699,-115.938423,Lightning,2006-07-04 21:00:00,S1
2006,51.68875,-115.16645,Lightning,2006-07-05 09:00:00,C2
2006,57.677167,-112.108,Lightning,2006-07-04 19:50:00,C1
2006,54.357613,-116.771713,Lightning,2006-07-04 20:00:00,M2
2006,52.76685,-115.906367,Lightning,2006-07-04 18:00:00,C2
2006,54.134,-117.013,Lightning,2006-07-04 20:00:00,C2
2006,53.2,-116.022333,Lightning,2006-07-04 10:00:00,C2
2006,56.974833,-111.492,Lightning,2006-07-05 12:00:00,C3
2006,52.8258,-115.878883,Lightning,2006-07-04 18:30:00,C2
2006,57.821,-111.216667,Lightning,2006-07-05 01:26:00,C2
2006,55.074733,-112.78875,Incendiary,2006-07-05 13:00:00,O1b
2006,54.946833,-114.0035,Lightning,2006-07-18 16:00:00,M2
2006,55.557167,-119.777183,Lightning,2006-06-28 01:00:00,C2
2006,55.91185,-119.28465,Lightning,2006-06-28 07:34:00,M2
2006,54.989167,-110.776,Lightning,2006-06-29 18:00:00,C2
2006,53.386433,-117.238767,Lightning,2006-07-03 18:30:00,C2
2006,55.226333,-111.843167,Lightning,2006-07-05 18:00:00,C3
2006,53.920183,-118.832967,Railroad,2006-07-08 16:00:00,O1b
2006,53.3027,-116.159783,Lightning,2006-07-18 18:30:00,C3
2006,52.422983,-114.981083,Incendiary,2006-07-19 16:00:00,M2
2006,59.803333,-117.706083,Lightning,2006-07-19 15:35:00,C2
2006,59.840533,-117.89875,Lightning,2006-07-19 15:10:00,C2
2006,53.932317,-118.961583,Railroad,2006-07-01 17:30:00,O1a
2006,53.16635,-116.643217,Forest Industry,2006-08-03 15:00:00,S1
2006,58.893167,-110.894167,Lightning,2006-06-20 12:05:00,C2
2006,57.986683,-112.738633,Lightning,2006-06-27 12:00:00,C2
2006,57.34075,-118.65157,Oil & Gas Industry,2006-04-14 10:18:00,O1a
2006,56.320817,-117.659,Resident,2006-04-24 13:00:00,O1a
2006,50.799933,-114.911433,Recreation,2006-08-02 12:00:00,C1
2006,57.1435,-117.695167,Lightning,2006-08-05 16:00:00,M2
2006,57.615833,-113.281833,Lightning,2006-06-27 18:39:00,C2
2006,55.28585,-116.488717,Power Line Industry,2006-08-24 15:00:00,O1b
2006,56.925,-118.539,Lightning,2006-07-02 15:00:00,C2
2006,54.721,-116.997,Lightning,2006-07-19 16:00:00,M1
2006,55.559427,-119.066398,Power Line Industry,2006-09-01 22:00:00,O1b
2006,59.121483,-114.1601,Lightning,2006-08-14 00:00:00,C2
2006,54.650767,-117.86885,Lightning,2006-08-24 20:00:00,C2
2006,51.76206,-115.48263,Lightning,2006-07-04 12:00:00,C2
2006,53.518567,-116.626317,Incendiary,2006-07-05 15:55:00,O1a
2006,52.957811,-116.11896,Lightning,2006-07-05 16:32:00,C2
2006,56.144167,-113.0859,Lightning,2006-07-05 16:30:00,C2
2006,52.8149,-115.916133,Lightning,2006-07-05 17:30:00,C2
2006,56.540333,-114.57,Lightning,2006-07-05 18:10:00,M2
2006,53.478333,-116.888333,Lightning,2006-07-05 17:50:00,C2
2006,57.495667,-110.829667,Lightning,2006-07-04 19:45:00,C2
2006,56.627,-110.460667,Lightning,2006-07-05 19:00:00,C2
2006,55.150517,-112.809617,Lightning,2006-07-05 18:30:00,M2
2006,52.804,-115.942217,Lightning,2006-07-05 19:50:00,C2
2006,55.325333,-111.303333,Lightning,2006-07-05 19:50:00,C2
2006,53.022667,-115.831833,Lightning,2006-07-05 20:15:00,C3
2006,55.595333,-111.308667,Lightning,2006-07-05 20:30:00,C2
2006,53.93425,-118.9567,Railroad,2006-07-01 17:30:00,O1a
2006,53.933267,-118.9591,Railroad,2006-07-01 17:30:00,O1a
2006,53.932317,-118.96385,Railroad,2006-07-01 17:30:00,O1a
2006,53.3462,-116.575633,Lightning,2006-07-03 15:30:00,C2
2006,53.7757,-119.760791,Other Industry,2006-05-31 15:15:00,C3
2006,53.089467,-116.236767,Lightning,2006-07-03 18:30:00,C2
2006,52.13149,-115.235311,Forest Industry,2006-06-05 00:00:00,O1a
2006,57.184217,-113.355683,Lightning,2006-06-27 17:00:00,C1
2006,54.5111,-119.132767,Lightning,2006-07-19 19:00:00,M2
2006,55.132384,-117.491329,Resident,2006-08-06 09:00:00,S2
2006,55.304,-114.737967,Resident,2006-08-06 14:00:00,O1b
2006,54.570333,-116.628167,Lightning,2006-08-06 18:10:00,C2
2006,53.241967,-117.4355,Lightning,2006-07-14 18:30:00,C3
2006,54.948283,-115.193083,Recreation,2006-07-04 12:00:00,C2
2006,54.690433,-115.5214,Power Line Industry,2006-06-26 09:20:00,O1b
2006,57.855333,-112.086867,Lightning,2006-06-27 11:15:00,C2
2006,58.009517,-112.669483,Lightning,2006-06-27 09:30:00,C1
2006,57.905167,-113.032833,Lightning,2006-06-27 12:06:00,C2
2006,57.942128,-113.005035,Lightning,2006-06-27 14:05:00,C2
2006,57.81,-112.982,Lightning,2006-06-27 14:16:00,C2
